PWSID,pfas_detected,Is Wholesaler,Is Source Water Protected,# of Facilities,PWS Type_Community water system,PWS Type_Non-Transient non-community system,PWS Type_Transient non-community system,Primary Source_Ground water,Primary Source_Ground water purchased,Primary Source_Groundwater under influence of surface water,Primary Source_Surface water,Primary Source_Surface water purchased,Service Area_Municipality,Service Area_Residential Area,Service Area_Institution,Service Area_School,Service Area_Industrial/Agricultural,geochem_U_count,seller_chain_depth,treat_gac,treat_pac,treat_mfl,treat_iex,treat_con,treat_gwd,disinfect_none,disinfect_uv,disinfect_ozone,sdwa_treated,sdwa_filtered,is_purchased,source_water_pct,source_agriculture_pct,source_urban_pct,source_forest_pct,source_grassland_pct,source_shrub_pct,source_wetland_pct,source_barren_pct,source_other_pct,log_Population Served Count,log_Service Connections Count,log_dist_industry_km,log_dist_fuds_km,log_dist_military_km,log_count_industry_in_huc12,log_count_discharge_in_huc12,log_count_manufacturer_in_huc12,log_count_fuds_in_huc12,log_count_military_in_huc12,log_well_top_open_ft,log_well_screen_len_ft,log_dist_wwtp_km,log_count_wwtp_in_huc12,log_dist_airport_km,log_count_airports_in_huc12,log_dist_landfill_km,log_count_landfills_in_huc12,FWT_GU,FWT_GW,FWT_MX,FWT_SW,ROCK_100,ROCK_200,ROCK_300,ROCK_400,ROCK_500,ROCK_600,ROCK_999,ROCK_missing,precip_mm_ann,log_dist_pfas_clustered_km
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2820005,0.0,0.0,1.0,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.145884560772224,9.282288871288769,2.5048563250956204,3.55438474050185,3.735918085244562,0.0,0.0,0.0,0.0,0.0,4.493617681127327,3.5263605246161616,3.153654403940972,0.0,4.204123800927996,0.0,3.150044368924488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.494873046875,4.454282177854281
SC2910001,1.0,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.11405,32.0326,25.3606,36.2149,2.73275,1.67255,0.7907000000000001,0.0818,0.0,9.552155453007892,8.794824928014517,1.7436365823795843,3.468734527427712,4.148591241073112,0.6931471805599453,0.0,0.0,0.0,0.0,,,2.48618916035296,0.0,4.154002442384567,0.0,3.967476633613113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1138.739990234375,3.626216506321855
SC2920001,1.0,1.0,1.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4302,33.1833,23.6983,35.2829,3.4206,2.5507,0.3058,0.1282,0.0,11.278569286441916,10.514882231223812,1.7436365823795843,3.468734527427712,4.148591241073112,0.6931471805599453,0.0,0.0,0.0,0.0,,,2.48618916035296,0.0,4.154002442384567,0.0,3.967476633613113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1139.0059814453125,3.626216506321855
SC3010001,1.0,1.0,1.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4515,21.1358,28.4007,43.6558,2.0958,1.9365,2.1302,0.1937,0.0,9.539859923169542,8.814181823188319,0.0,3.4333353791899626,4.40592991143043,1.9459101490553128,0.0,0.0,0.0,0.0,,,1.888250769416816,0.0,3.848045393618188,0.0,3.121778849695372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1185.4959716796875,2.8989900688913344
SC3010002,1.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5531,35.766,14.6732,34.9212,5.6283,3.754,4.6871,0.0171,0.0,9.098179005087852,8.465057436995709,1.383164468110963,3.2500837519923937,4.435865935235364,1.791759469228055,0.0,0.0,0.0,0.0,,,1.2653688931910103,0.6931471805599453,4.046316107878068,0.0,2.880517811286775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1162.0849609375,3.0485049730819096
SC3020001,1.0,0.0,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,10.711457836917562,9.811152941333331,1.4316022788244325,3.277144732992177,4.356599846392481,0.6931471805599453,0.0,0.0,0.0,0.0,,,2.489836146496728,0.0,3.8141300932400406,0.0,3.414748482680504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1186.6610107421875,3.0901738944520294
SC3020001,0.0,0.0,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.711457836917562,9.811152941333331,1.4316022788244325,3.277144732992177,4.356599846392481,0.6931471805599453,0.0,0.0,0.0,0.0,,,2.489836146496728,0.0,3.8141300932400406,0.0,3.414748482680504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1186.6610107421875,3.0901738944520294
SC3020001,1.0,0.0,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,10.711457836917562,9.811152941333331,1.4316022788244325,3.277144732992177,4.356599846392481,0.6931471805599453,0.0,0.0,0.0,0.0,,,2.489836146496728,0.0,3.8141300932400406,0.0,3.414748482680504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1186.6610107421875,3.0901738944520294
SC3110001,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1949,26.152,9.0579,21.8734,4.4301,7.185,31.0063,0.1003,0.0,8.24564690087386,7.498869733976931,0.0,3.7376219981019263,3.6222774721713535,1.0986122886681098,0.0,0.0,0.0,0.0,5.23816431607288,4.661554514392184,0.3656842380963198,0.6931471805599453,3.833776017817155,0.0,2.112574047715711,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.968994140625,4.665421090922247
SC3110001,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1949,26.152,9.0579,21.8734,4.4301,7.185,31.0063,0.1003,0.0,8.24564690087386,7.498869733976931,0.0,3.7376219981019263,3.6222774721713535,1.0986122886681098,0.0,0.0,0.0,0.0,5.23816431607288,4.661554514392184,0.3656842380963198,0.6931471805599453,3.833776017817155,0.0,2.112574047715711,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.968994140625,4.665421090922247
SC3110001,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1949,26.152,9.0579,21.8734,4.4301,7.185,31.0063,0.1003,0.0,8.24564690087386,7.498869733976931,0.0,3.7376219981019263,3.6222774721713535,1.0986122886681098,0.0,0.0,0.0,0.0,5.23816431607288,4.661554514392184,0.3656842380963198,0.6931471805599453,3.833776017817155,0.0,2.112574047715711,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.968994140625,4.665421090922247
SC3110001,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1949,26.152,9.0579,21.8734,4.4301,7.185,31.0063,0.1003,0.0,8.24564690087386,7.498869733976931,0.0,3.7376219981019263,3.6222774721713535,1.0986122886681098,0.0,0.0,0.0,0.0,5.23816431607288,4.661554514392184,0.3656842380963198,0.6931471805599453,3.833776017817155,0.0,2.112574047715711,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.968994140625,4.665421090922247
SC3110001,0.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1949,26.152,9.0579,21.8734,4.4301,7.185,31.0063,0.1003,0.0,8.24564690087386,7.498869733976931,0.0,3.7376219981019263,3.6222774721713535,1.0986122886681098,0.0,0.0,0.0,0.0,5.23816431607288,4.661554514392184,0.3656842380963198,0.6931471805599453,3.833776017817155,0.0,2.112574047715711,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.968994140625,4.665421090922247
SC3210001,1.0,0.0,1.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8693500000000001,4.276199999999999,59.555800000000005,25.87605,1.46165,0.5866,6.571400000000001,0.8029499999999999,0.0,10.097614154779846,9.251386341412184,1.561360494200926,2.7499532111146165,3.659108154296381,1.6094379124341005,0.0,0.0,0.0,0.0,,,2.466734193041498,0.0,2.7513459334086305,0.0,3.9408397848660335,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.4639892578125,4.351925610456568
SC3210002,1.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1511,23.4519,14.9266,35.0548,5.3571,6.6741,13.1474,0.2372,0.0,8.826881344130634,8.069968149059841,1.0073738082338386,3.205624411432376,4.005050582074919,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.4626070439690542,0.6931471805599453,3.685631685819432,0.0,4.106171019837103,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.64794921875,4.094047851541173
SC3210003,1.0,1.0,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.82785,2.704,58.83800000000001,21.09535,2.245,1.33875,11.71575,1.2353,0.0,9.767725101522128,9.014933575633572,1.234657186456931,1.6269830916498491,3.286171790758208,2.302585092994046,0.0,0.0,0.6931471805599453,0.0,,,1.69713738596433,0.6931471805599453,1.5563324507469949,0.6931471805599453,3.522210749727705,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.23193359375,4.648488262701628
SC3210004,1.0,1.0,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0396,4.54725,35.67,24.1025,1.65215,0.46335,3.7065,0.81865,0.0,10.434968381227153,9.667132107249689,1.6770965609079151,2.674383104698364,3.685082253865551,0.0,0.0,0.0,0.0,0.0,,,1.626688265840628,0.6931471805599453,2.7233065620601584,0.0,3.807384451315576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1216.470947265625,4.469311515924478
SC3210004,1.0,1.0,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0396,4.54725,35.67,24.1025,1.65215,0.46335,3.7065,0.81865,0.0,10.434968381227153,9.667132107249689,1.6770965609079151,2.674383104698364,3.685082253865551,0.0,0.0,0.0,0.0,0.0,,,1.626688265840628,0.6931471805599453,2.7233065620601584,0.0,3.807384451315576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1216.470947265625,4.469311515924478
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220001,0.0,0.0,1.0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.67575,12.6416,44.1182,29.1144,2.60035,0.81945,7.975300000000001,1.0549499999999998,0.0,9.249657234353132,8.368693183097793,0.9211190567307956,2.919617674085019,3.8708467815093983,0.6931471805599453,0.0,0.0,0.0,0.0,4.808111029984782,4.083171175900437,2.690659861898128,0.0,3.327475488816379,0.0,4.132080198835919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.25390625,4.243186891941887
SC3220002,0.0,0.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0276,9.1737,15.1894,37.8698,5.5632,6.8941,23.7309,0.5514,0.0,8.929435283803425,8.122668023346407,1.777829563694557,2.7383142562125995,3.22027884018176,0.0,0.0,0.0,0.0,0.0,5.56196290024658,4.480488418243313,2.175433307333562,0.0,2.6785321313644195,0.0,3.790171705595809,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.178955078125,4.511381348355688
SC3220002,0.0,0.0,1.0,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0276,9.1737,15.1894,37.8698,5.5632,6.8941,23.7309,0.5514,0.0,8.929435283803425,8.122668023346407,1.777829563694557,2.7383142562125995,3.22027884018176,0.0,0.0,0.0,0.0,0.0,5.56196290024658,4.480488418243313,2.175433307333562,0.0,2.6785321313644195,0.0,3.790171705595809,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.178955078125,4.511381348355688
